Equipment,Order_ID,Step,Estimated_Time,Real_Time,Result,Type,Technician,Month
Equipment_14,Order_14_315,General Soldering,12,14.81,Pass,Smoke Detector,Angela,June
Equipment_14,Order_14_315,Calibration,10,12.69,Pass,Smoke Detector,Jason,June
Equipment_14,Order_14_315,Lacquering,19,18.43,Pass,Smoke Detector,Omar,June
Equipment_14,Order_14_315,Final Acceptance Test,17,16.08,Pass,Smoke Detector,Victor,June
Equipment_14,Order_14_315,Functional Test,27,22.18,Pass,Smoke Detector,Jessica,June
Equipment_14,Order_14_316,Calibration,8,9.1,Pass,Smoke Detector,Tiffany,July
Equipment_14,Order_14_316,Lacquering,16,20.21,Pass,Smoke Detector,William,July
Equipment_14,Order_14_316,Packaging,9,10.51,Pass,Smoke Detector,Ronald,July
Equipment_14,Order_14_316,General Soldering,11,13.42,Pass,Smoke Detector,Amanda,July
Equipment_14,Order_14_316,Preparation,26,26.45,Pass,Smoke Detector,Kelly,July
Equipment_14,Order_14_316,Final Acceptance Test,29,36.43,Pass,Smoke Detector,Adriana,July
Equipment_14,Order_14_317,Lacquering,22,18.76,Pass,Smoke Detector,Kimberly,August
Equipment_14,Order_14_317,Functional Test,11,13.84,Pass,Smoke Detector,Michael,August
Equipment_14,Order_14_317,Component Placement,12,15.59,Pass,Smoke Detector,Michelle,August
Equipment_14,Order_14_317,Packaging,12,12.88,Fail,Smoke Detector,Sarah,August
Equipment_14,Order_14_317,Final Acceptance Test,20,25.67,Pass,Smoke Detector,Yvonne,August
Equipment_14,Order_14_317,Preparation,14,17.08,Pass,Smoke Detector,Dustin,August
Equipment_14,Order_14_318,Final Acceptance Test,11,10.1,Pass,Smoke Detector,Karen,September
Equipment_14,Order_14_318,Packaging,30,27.51,Pass,Smoke Detector,Dwayne,September
Equipment_14,Order_14_318,Functional Test,23,26.73,Pass,Smoke Detector,Travis,September
Equipment_14,Order_14_318,Preparation,26,32.31,Pass,Smoke Detector,Natalie,September
Equipment_14,Order_14_318,Electrical Test,21,17.22,Pass,Smoke Detector,Mike,September
Equipment_14,Order_14_318,Calibration,23,29.03,Fail,Smoke Detector,Shannon,September
Equipment_14,Order_14_318,Component Placement,20,18.88,Pass,Smoke Detector,Monique,September
Equipment_14,Order_14_318,General Soldering,28,26.96,Pass,Smoke Detector,Alexis,September
Equipment_14,Order_14_319,Electrical Test,6,6.48,Pass,Smoke Detector,Brent,October
Equipment_14,Order_14_319,Final Acceptance Test,24,22.7,Pass,Smoke Detector,Jesse,October
Equipment_14,Order_14_319,Packaging,25,24.92,Pass,Smoke Detector,Kenneth,October
Equipment_14,Order_14_319,Preparation,21,20.09,Pass,Smoke Detector,Meagan,October
Equipment_14,Order_14_319,General Soldering,15,15.12,Pass,Smoke Detector,Cynthia,October
Equipment_14,Order_14_319,Lacquering,6,6.42,Pass,Smoke Detector,Jennifer,October
Equipment_14,Order_14_319,Component Placement,19,15.83,Pass,Smoke Detector,Amanda,October
Equipment_14,Order_14_319,Functional Test,24,26.69,Pass,Smoke Detector,Douglas,October
Equipment_14,Order_14_319,Calibration,22,22.41,Fail,Smoke Detector,Mikayla,October
Equipment_14,Order_14_320,Preparation,16,17.18,Pass,Smoke Detector,Penny,November
Equipment_14,Order_14_320,Component Placement,7,7.83,Pass,Smoke Detector,Morgan,November
Equipment_14,Order_14_320,Electrical Test,20,16.98,Pass,Smoke Detector,Heidi,November
Equipment_14,Order_14_320,Final Acceptance Test,8,7.07,Pass,Smoke Detector,Jody,November
Equipment_14,Order_14_320,Lacquering,21,23.36,Pass,Smoke Detector,Samuel,November
Equipment_14,Order_14_321,Functional Test,30,33.34,Pass,Smoke Detector,Crystal,December
Equipment_14,Order_14_321,Calibration,16,20.65,Pass,Smoke Detector,Christopher,December
Equipment_14,Order_14_321,Component Placement,26,27.76,Pass,Smoke Detector,Tami,December
Equipment_14,Order_14_321,Electrical Test,14,14.16,Pass,Smoke Detector,Randy,December
Equipment_14,Order_14_321,Preparation,10,9.59,Pass,Smoke Detector,Shari,December
Equipment_14,Order_14_321,Packaging,9,10.6,Pass,Smoke Detector,Sally,December
Equipment_14,Order_14_322,Component Placement,18,17.59,Pass,Smoke Detector,Mary,January
Equipment_14,Order_14_322,Final Acceptance Test,18,15.49,Pass,Smoke Detector,John,January
Equipment_14,Order_14_322,Lacquering,30,31.06,Pass,Smoke Detector,Kelly,January
Equipment_14,Order_14_322,General Soldering,20,25.1,Fail,Smoke Detector,Christopher,January
Equipment_14,Order_14_322,Calibration,24,29.83,Pass,Smoke Detector,Christina,January
Equipment_14,Order_14_322,Preparation,24,21.52,Pass,Smoke Detector,Stephanie,January
Equipment_14,Order_14_323,Component Placement,12,10.1,Pass,Smoke Detector,Tonya,February
Equipment_14,Order_14_323,Final Acceptance Test,29,24.72,Pass,Smoke Detector,Dylan,February
Equipment_14,Order_14_323,Lacquering,22,24.94,Pass,Smoke Detector,Jessica,February
Equipment_14,Order_14_323,Calibration,20,19.01,Pass,Smoke Detector,Kristina,February
Equipment_14,Order_14_323,Electrical Test,20,18.53,Pass,Smoke Detector,Kimberly,February
Equipment_14,Order_14_323,General Soldering,27,33.85,Pass,Smoke Detector,Eric,February
Equipment_14,Order_14_323,Packaging,5,4.26,Fail,Smoke Detector,Kayla,February
Equipment_14,Order_14_323,Preparation,21,22.73,Pass,Smoke Detector,Wayne,February
Equipment_14,Order_14_324,Final Acceptance Test,27,24.33,Pass,Smoke Detector,Brett,March
Equipment_14,Order_14_324,Calibration,30,24.36,Pass,Smoke Detector,Wendy,March
Equipment_14,Order_14_324,Lacquering,18,18.64,Pass,Smoke Detector,Leah,March
Equipment_14,Order_14_324,Packaging,18,14.78,Pass,Smoke Detector,Amy,March
Equipment_14,Order_14_324,Component Placement,26,25.69,Pass,Smoke Detector,Sarah,March
Equipment_14,Order_14_324,Electrical Test,14,16.09,Pass,Smoke Detector,Justin,March
Equipment_14,Order_14_325,Lacquering,26,32.68,Pass,Smoke Detector,Carlos,April
Equipment_14,Order_14_325,Packaging,19,17.5,Pass,Smoke Detector,Nicole,April
Equipment_14,Order_14_325,Calibration,15,12.7,Fail,Smoke Detector,James,April
Equipment_14,Order_14_325,Final Acceptance Test,26,30.31,Pass,Smoke Detector,Scott,April
Equipment_14,Order_14_325,General Soldering,24,19.99,Pass,Smoke Detector,Michael,April
Equipment_14,Order_14_326,Preparation,15,14.48,Pass,Smoke Detector,Amber,May
Equipment_14,Order_14_326,General Soldering,22,24.9,Pass,Smoke Detector,Annette,May
Equipment_14,Order_14_326,Electrical Test,12,9.96,Pass,Smoke Detector,Brent,May
Equipment_14,Order_14_326,Packaging,30,24.86,Pass,Smoke Detector,Thomas,May
Equipment_14,Order_14_326,Calibration,9,9.82,Fail,Smoke Detector,Ryan,May
Equipment_14,Order_14_326,Functional Test,19,18.19,Pass,Smoke Detector,Rachael,May
Equipment_14,Order_14_327,Electrical Test,16,18.98,Pass,Smoke Detector,Hector,June
Equipment_14,Order_14_327,Component Placement,15,16.93,Pass,Smoke Detector,Jonathon,June
Equipment_14,Order_14_327,Lacquering,9,8.22,Pass,Smoke Detector,Darren,June
Equipment_14,Order_14_327,Calibration,20,20.56,Pass,Smoke Detector,Becky,June
Equipment_14,Order_14_327,Preparation,26,21.91,Fail,Smoke Detector,George,June
Equipment_14,Order_14_328,Calibration,21,23.32,Pass,Smoke Detector,Kathy,July
Equipment_14,Order_14_328,Preparation,26,25.62,Fail,Smoke Detector,Stacey,July
Equipment_14,Order_14_328,Electrical Test,27,31.34,Pass,Smoke Detector,Jesse,July
Equipment_14,Order_14_328,Functional Test,29,31.72,Pass,Smoke Detector,David,July
Equipment_14,Order_14_328,Final Acceptance Test,13,11.85,Pass,Smoke Detector,Elizabeth,July
Equipment_14,Order_14_328,Packaging,11,9.81,Fail,Smoke Detector,Katie,July
Equipment_14,Order_14_328,Component Placement,15,12.64,Pass,Smoke Detector,Scott,July
Equipment_14,Order_14_329,Component Placement,24,30.18,Pass,Smoke Detector,Jade,August
Equipment_14,Order_14_329,Packaging,28,32.05,Pass,Smoke Detector,Wendy,August
Equipment_14,Order_14_329,Calibration,22,22.9,Pass,Smoke Detector,Lucas,August
Equipment_14,Order_14_329,General Soldering,10,12.26,Pass,Smoke Detector,John,August
Equipment_14,Order_14_329,Final Acceptance Test,14,16.21,Fail,Smoke Detector,Wayne,August
Equipment_14,Order_14_329,Lacquering,6,5.02,Pass,Smoke Detector,William,August
Equipment_14,Order_14_330,Preparation,16,14.25,Pass,Smoke Detector,Melissa,September
Equipment_14,Order_14_330,Final Acceptance Test,14,18.08,Pass,Smoke Detector,Christina,September
Equipment_14,Order_14_330,Packaging,16,14.01,Pass,Smoke Detector,Ronald,September
Equipment_14,Order_14_330,Component Placement,16,15.65,Pass,Smoke Detector,Joseph,September
Equipment_14,Order_14_330,General Soldering,10,10.75,Pass,Smoke Detector,Alejandro,September
Equipment_14,Order_14_330,Calibration,24,29.84,Pass,Smoke Detector,Carolyn,September
Equipment_14,Order_14_331,Final Acceptance Test,23,18.89,Pass,Smoke Detector,Christopher,October
Equipment_14,Order_14_331,Lacquering,29,26.64,Pass,Smoke Detector,Wanda,October
Equipment_14,Order_14_331,Preparation,12,15.14,Fail,Smoke Detector,Victoria,October
Equipment_14,Order_14_331,Electrical Test,11,9.98,Pass,Smoke Detector,Jenna,October
Equipment_14,Order_14_331,General Soldering,6,7.45,Pass,Smoke Detector,Amanda,October
Equipment_14,Order_14_331,Functional Test,16,12.88,Pass,Smoke Detector,Chad,October
Equipment_14,Order_14_331,Packaging,6,5.37,Pass,Smoke Detector,James,October
Equipment_14,Order_14_331,Component Placement,27,29.36,Pass,Smoke Detector,Alexis,October
Equipment_14,Order_14_331,Calibration,12,14.41,Pass,Smoke Detector,Darius,October
Equipment_14,Order_14_332,Preparation,18,17.6,Pass,Smoke Detector,Elizabeth,November
Equipment_14,Order_14_332,General Soldering,30,25.48,Pass,Smoke Detector,Danielle,November
Equipment_14,Order_14_332,Lacquering,12,10.67,Pass,Smoke Detector,Abigail,November
Equipment_14,Order_14_332,Electrical Test,20,23.18,Pass,Smoke Detector,Kevin,November
Equipment_14,Order_14_332,Final Acceptance Test,23,23.47,Pass,Smoke Detector,Sara,November
Equipment_14,Order_14_332,Functional Test,7,6.72,Pass,Smoke Detector,Jesse,November
Equipment_14,Order_14_332,Component Placement,21,19.49,Pass,Smoke Detector,Jon,November
Equipment_14,Order_14_332,Calibration,26,29.44,Pass,Smoke Detector,Patricia,November
Equipment_14,Order_14_333,Lacquering,14,13.13,Pass,Smoke Detector,Brandon,December
Equipment_14,Order_14_333,Preparation,30,29.28,Pass,Smoke Detector,Tammy,December
Equipment_14,Order_14_333,Calibration,14,16.63,Pass,Smoke Detector,Holly,December
Equipment_14,Order_14_333,Functional Test,24,29.42,Pass,Smoke Detector,Randy,December
Equipment_14,Order_14_333,Electrical Test,18,19.01,Pass,Smoke Detector,Corey,December
Equipment_14,Order_14_333,General Soldering,7,8.52,Fail,Smoke Detector,Jessica,December
Equipment_14,Order_14_333,Packaging,25,28.06,Pass,Smoke Detector,Daniel,December
Equipment_14,Order_14_334,Packaging,15,12.23,Fail,Smoke Detector,Stephanie,January
Equipment_14,Order_14_334,General Soldering,19,21.46,Pass,Smoke Detector,Craig,January
Equipment_14,Order_14_334,Preparation,25,25.36,Pass,Smoke Detector,Amanda,January
Equipment_14,Order_14_334,Electrical Test,25,31.28,Pass,Smoke Detector,Victor,January
Equipment_14,Order_14_334,Lacquering,21,24.9,Pass,Smoke Detector,Cory,January
Equipment_14,Order_14_334,Final Acceptance Test,8,8.17,Fail,Smoke Detector,Ralph,January
Central_1,Order_1_1,Final Acceptance Test,18,18.57,Pass,Fire Alarm Central B,David,March
Central_1,Order_1_1,Component Placement,20,18.51,Pass,Fire Alarm Central B,Eric,March
Central_1,Order_1_1,Functional Test,16,17.78,Fail,Fire Alarm Central B,Stacey,March
Central_1,Order_1_1,Preparation,10,11.66,Pass,Fire Alarm Central B,Pamela,March
Central_1,Order_1_1,Packaging,27,28.12,Pass,Fire Alarm Central B,Daniel,March
Central_1,Order_1_2,General Soldering,19,17.84,Pass,Fire Alarm Central B,Thomas,April
Central_1,Order_1_2,Calibration,5,4.92,Pass,Fire Alarm Central B,Anthony,April
Central_1,Order_1_2,Lacquering,10,11.62,Pass,Fire Alarm Central B,Molly,April
Central_1,Order_1_2,Component Placement,24,21.92,Pass,Fire Alarm Central B,Grace,April
Central_1,Order_1_2,Final Acceptance Test,21,21.81,Pass,Fire Alarm Central B,Grant,April
Central_1,Order_1_2,Preparation,9,9.36,Pass,Fire Alarm Central B,Shannon,April
Central_1,Order_1_2,Functional Test,23,21.75,Pass,Fire Alarm Central B,Thomas,April
Central_1,Order_1_3,General Soldering,17,13.64,Fail,Fire Alarm Central B,Sherry,May
Central_1,Order_1_3,Functional Test,26,23.97,Pass,Fire Alarm Central B,Shawn,May
Central_1,Order_1_3,Preparation,7,8.76,Pass,Fire Alarm Central B,Roberta,May
Central_1,Order_1_3,Packaging,10,11.42,Pass,Fire Alarm Central B,Jeffrey,May
Central_1,Order_1_3,Electrical Test,7,5.72,Pass,Fire Alarm Central B,Robert,May
Central_1,Order_1_3,Lacquering,23,18.62,Pass,Fire Alarm Central B,Clifford,May
Central_1,Order_1_3,Final Acceptance Test,22,21.54,Pass,Fire Alarm Central B,Richard,May
Central_1,Order_1_4,General Soldering,23,21.46,Pass,Fire Alarm Central B,Karen,June
Central_1,Order_1_4,Final Acceptance Test,22,22.42,Pass,Fire Alarm Central B,Xavier,June
Central_1,Order_1_4,Component Placement,24,21.82,Pass,Fire Alarm Central B,Pamela,June
Central_1,Order_1_4,Lacquering,19,19.86,Pass,Fire Alarm Central B,Justin,June
Central_1,Order_1_4,Calibration,20,21.23,Pass,Fire Alarm Central B,Peter,June
Central_1,Order_1_4,Preparation,22,17.67,Pass,Fire Alarm Central B,Crystal,June
Central_1,Order_1_4,Packaging,28,24.41,Pass,Fire Alarm Central B,Duane,June
Central_1,Order_1_4,Electrical Test,16,19.38,Pass,Fire Alarm Central B,Richard,June
Central_1,Order_1_5,Packaging,27,27.87,Fail,Fire Alarm Central B,Jonathan,July
Central_1,Order_1_5,Functional Test,26,29.5,Pass,Fire Alarm Central B,Kristin,July
Central_1,Order_1_5,Preparation,19,17.51,Pass,Fire Alarm Central B,Danielle,July
Central_1,Order_1_5,Final Acceptance Test,12,9.68,Pass,Fire Alarm Central B,Laura,July
Central_1,Order_1_5,Electrical Test,15,12.61,Pass,Fire Alarm Central B,Jacqueline,July
Central_1,Order_1_6,Calibration,18,21.28,Pass,Fire Alarm Central B,Christopher,August
Central_1,Order_1_6,Preparation,6,6.62,Pass,Fire Alarm Central B,Victoria,August
Central_1,Order_1_6,General Soldering,22,22.08,Pass,Fire Alarm Central B,Jacob,August
Central_1,Order_1_6,Final Acceptance Test,24,23.92,Pass,Fire Alarm Central B,Julia,August
Central_1,Order_1_6,Electrical Test,8,9.35,Pass,Fire Alarm Central B,Angela,August
Central_1,Order_1_6,Component Placement,15,13.22,Pass,Fire Alarm Central B,Sherry,August
Central_1,Order_1_6,Functional Test,6,7.36,Pass,Fire Alarm Central B,Larry,August
Central_1,Order_1_7,Packaging,11,11.17,Pass,Fire Alarm Central B,Cynthia,September
Central_1,Order_1_7,Functional Test,11,11.74,Pass,Fire Alarm Central B,Jordan,September
Central_1,Order_1_7,Electrical Test,5,4.36,Pass,Fire Alarm Central B,Martha,September
Central_1,Order_1_7,Final Acceptance Test,20,25.43,Pass,Fire Alarm Central B,Kenneth,September
Central_1,Order_1_7,Calibration,28,24.88,Pass,Fire Alarm Central B,Amanda,September
Central_1,Order_1_7,General Soldering,9,11.36,Pass,Fire Alarm Central B,Richard,September
Central_1,Order_1_7,Component Placement,29,28.19,Pass,Fire Alarm Central B,Jeffrey,September
Central_1,Order_1_8,Preparation,26,30.88,Fail,Fire Alarm Central B,Carol,October
Central_1,Order_1_8,Lacquering,23,21.6,Pass,Fire Alarm Central B,Lisa,October
Central_1,Order_1_8,General Soldering,30,32.17,Pass,Fire Alarm Central B,Mary,October
Central_1,Order_1_8,Final Acceptance Test,28,23.86,Pass,Fire Alarm Central B,Patrick,October
Central_1,Order_1_8,Component Placement,21,23.85,Pass,Fire Alarm Central B,Michael,October
Central_1,Order_1_9,Packaging,5,6.37,Pass,Fire Alarm Central B,Ryan,November
Central_1,Order_1_9,General Soldering,23,25.46,Pass,Fire Alarm Central B,Kathleen,November
Central_1,Order_1_9,Preparation,8,8.03,Pass,Fire Alarm Central B,Stephanie,November
Central_1,Order_1_9,Component Placement,18,19.88,Pass,Fire Alarm Central B,Stephanie,November
Central_1,Order_1_9,Electrical Test,6,6.31,Fail,Fire Alarm Central B,Colleen,November
Central_1,Order_1_9,Final Acceptance Test,8,9.52,Pass,Fire Alarm Central B,Robert,November
Central_1,Order_1_10,Component Placement,28,26.23,Pass,Fire Alarm Central B,Todd,December
Central_1,Order_1_10,Electrical Test,19,18.36,Pass,Fire Alarm Central B,Brian,December
Central_1,Order_1_10,Calibration,15,18.77,Pass,Fire Alarm Central B,Erica,December
Central_1,Order_1_10,Lacquering,6,5.3,Pass,Fire Alarm Central B,Stephanie,December
Central_1,Order_1_10,Packaging,18,16.65,Pass,Fire Alarm Central B,Ruben,December
Central_1,Order_1_11,Component Placement,16,19.85,Pass,Fire Alarm Central B,Isabella,January
Central_1,Order_1_11,Functional Test,28,33.1,Fail,Fire Alarm Central B,James,January
Central_1,Order_1_11,Preparation,15,16.65,Pass,Fire Alarm Central B,Kara,January
Central_1,Order_1_11,Calibration,12,11.01,Pass,Fire Alarm Central B,Jonathan,January
Central_1,Order_1_11,Lacquering,7,5.73,Pass,Fire Alarm Central B,Michelle,January
Central_1,Order_1_12,General Soldering,8,6.67,Pass,Fire Alarm Central B,Jessica,February
Central_1,Order_1_12,Preparation,15,18.87,Pass,Fire Alarm Central B,Michaela,February
Central_1,Order_1_12,Component Placement,19,18.31,Pass,Fire Alarm Central B,Donald,February
Central_1,Order_1_12,Packaging,10,8.78,Pass,Fire Alarm Central B,Adam,February
Central_1,Order_1_12,Lacquering,24,26.26,Pass,Fire Alarm Central B,John,February
Central_1,Order_1_12,Final Acceptance Test,12,10.46,Fail,Fire Alarm Central B,Michael,February
Central_1,Order_1_13,Functional Test,15,18.85,Pass,Fire Alarm Central B,Heather,March
Central_1,Order_1_13,Component Placement,13,14.6,Pass,Fire Alarm Central B,Jeffery,March
Central_1,Order_1_13,Electrical Test,12,14.33,Pass,Fire Alarm Central B,Ralph,March
Central_1,Order_1_13,Lacquering,19,17.37,Pass,Fire Alarm Central B,Sabrina,March
Central_1,Order_1_13,Final Acceptance Test,12,11.27,Pass,Fire Alarm Central B,Adam,March
Central_1,Order_1_13,Calibration,8,7.0,Pass,Fire Alarm Central B,Nicole,March
Central_1,Order_1_13,General Soldering,12,9.98,Pass,Fire Alarm Central B,Brandy,March
Central_1,Order_1_13,Packaging,16,12.95,Pass,Fire Alarm Central B,Madison,March
Central_1,Order_1_13,Preparation,15,13.23,Fail,Fire Alarm Central B,Antonio,March
Central_1,Order_1_14,Preparation,14,11.81,Pass,Fire Alarm Central B,Karen,April
Central_1,Order_1_14,General Soldering,25,23.57,Pass,Fire Alarm Central B,Sean,April
Central_1,Order_1_14,Electrical Test,29,28.03,Pass,Fire Alarm Central B,Megan,April
Central_1,Order_1_14,Final Acceptance Test,13,15.79,Pass,Fire Alarm Central B,William,April
Central_1,Order_1_14,Functional Test,27,30.7,Pass,Fire Alarm Central B,Monica,April
Central_1,Order_1_14,Lacquering,30,34.12,Pass,Fire Alarm Central B,Charles,April
Central_1,Order_1_14,Packaging,29,30.43,Fail,Fire Alarm Central B,Jennifer,April
Central_1,Order_1_14,Component Placement,19,17.18,Fail,Fire Alarm Central B,Aaron,April
Central_1,Order_1_15,Final Acceptance Test,24,22.07,Pass,Fire Alarm Central B,Sheila,May
Central_1,Order_1_15,Lacquering,20,24.06,Fail,Fire Alarm Central B,Colleen,May
Central_1,Order_1_15,Functional Test,8,6.6,Fail,Fire Alarm Central B,Tammy,May
Central_1,Order_1_15,Preparation,18,16.97,Fail,Fire Alarm Central B,Stephen,May
